"Plot Title: RSAWI20170518"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 1126761, SEN S/N: 1126761)","Temp, °C (LGR S/N: 1126761, SEN S/N: 1126761)","Coupler Detached (LGR S/N: 1126761)","End Of File (LGR S/N: 1126761)"
406,05/18/17 11:36:45 AM,76717,10.651,,
407,05/18/17 11:36:46 AM,76703,10.748,,
408,05/18/17 11:36:47 AM,76689,10.846,,
409,05/18/17 11:36:48 AM,76642,10.944,,
410,05/18/17 11:36:49 AM,76611,11.041,,
411,05/18/17 11:36:50 AM,76562,11.041,,
412,05/18/17 11:36:51 AM,76531,11.139,,
413,05/18/17 11:36:52 AM,76482,11.139,,
414,05/18/17 11:36:53 AM,76418,11.236,,
415,05/18/17 11:36:54 AM,76385,11.236,,
416,05/18/17 11:36:55 AM,76371,11.334,,
417,05/18/17 11:36:56 AM,76388,11.334,,
418,05/18/17 11:36:57 AM,76457,11.431,,
419,05/18/17 11:36:58 AM,76506,11.431,,
420,05/18/17 11:36:59 AM,76556,11.431,,
421,05/18/17 11:37:00 AM,76553,11.334,,
422,05/18/17 11:37:01 AM,76570,11.334,,
423,05/18/17 11:37:02 AM,76567,11.236,,
424,05/18/17 11:37:03 AM,76548,11.139,,
425,05/18/17 11:37:04 AM,76515,11.139,,
426,05/18/17 11:37:05 AM,76531,11.139,,
427,05/18/17 11:37:06 AM,76548,11.139,,
428,05/18/17 11:37:07 AM,76581,11.139,,
429,05/18/17 11:37:08 AM,76614,11.139,,
430,05/18/17 11:37:09 AM,76597,11.139,,
431,05/18/17 11:37:10 AM,76614,11.139,,
432,05/18/17 11:37:11 AM,76567,11.236,,
433,05/18/17 11:37:12 AM,76586,11.334,,
434,05/18/17 11:37:13 AM,76572,11.431,,
435,05/18/17 11:37:14 AM,76509,11.528,,
436,05/18/17 11:37:15 AM,76459,11.528,,
437,05/18/17 11:37:16 AM,76412,11.625,,
438,05/18/17 11:37:17 AM,76346,11.625,,
439,05/18/17 11:37:18 AM,76379,11.625,,
440,05/18/17 11:37:19 AM,76415,11.722,,
441,05/18/17 11:37:20 AM,76431,11.722,,
442,05/18/17 11:37:21 AM,76514,11.722,,
443,05/18/17 11:37:22 AM,76615,11.819,,
444,05/18/17 11:37:23 AM,76731,11.819,,
445,05/18/17 11:37:24 AM,76714,11.819,,
446,05/18/17 11:37:25 AM,76731,11.819,,
447,05/18/17 11:37:26 AM,76731,11.819,,
448,05/18/17 11:37:27 AM,76766,11.916,,
449,05/18/17 11:37:28 AM,76747,11.819,,
