Plot Title: Lwr Sulf 20140530-2014,,,,,,,,,,
#,"Date Time, GMT-06:00","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 1280510, SEN S/N: 1280510)","Temp, °C (LGR S/N: 1280510, SEN S/N: 1280510)","Batt, V (LGR S/N: 1280510, SEN S/N: 1280510)",Coupler Detached (LGR S/N: 1280510),Coupler Attached (LGR S/N: 1280510),Host Connected (LGR S/N: 1280510),Stopped (LGR S/N: 1280510),End Of File (LGR S/N: 1280510)
444,6/4/2014,1:45:00,75518,11.041,3.46,,,,,
445,6/4/2014,2:00:00,75507,11.041,3.46,,,,,
446,6/4/2014,2:15:00,75507,11.041,3.46,,,,,
447,6/4/2014,2:30:00,75518,11.041,3.46,,,,,
448,6/4/2014,2:45:00,75508,10.944,3.46,,,,,
449,6/4/2014,3:00:00,75508,10.944,3.46,,,,,
450,6/4/2014,3:15:00,75518,10.944,3.46,,,,,
451,6/4/2014,3:30:00,75508,10.944,3.46,,,,,
452,6/4/2014,3:45:00,75518,10.944,3.46,,,,,
453,6/4/2014,4:00:00,75508,10.944,3.46,,,,,
454,6/4/2014,4:15:00,75488,10.944,3.46,,,,,
455,6/4/2014,4:30:00,75488,10.846,3.46,,,,,
456,6/4/2014,4:45:00,75478,10.846,3.46,,,,,
457,6/4/2014,5:00:00,75458,10.846,3.46,,,,,
458,6/4/2014,5:15:00,75468,10.846,3.46,,,,,
459,6/4/2014,5:30:00,75468,10.846,3.46,,,,,
460,6/4/2014,5:45:00,75478,10.846,3.46,,,,,
461,6/4/2014,6:00:00,75469,10.748,3.46,,,,,
462,6/4/2014,6:15:00,75479,10.748,3.46,,,,,
463,6/4/2014,6:30:00,75499,10.748,3.46,,,,,
464,6/4/2014,6:45:00,75489,10.748,3.46,,,,,
465,6/4/2014,7:00:00,75489,10.748,3.46,,,,,
466,6/4/2014,7:15:00,75489,10.748,3.46,,,,,
467,6/4/2014,7:30:00,75480,10.651,3.46,,,,,
468,6/4/2014,7:45:00,75490,10.651,3.46,,,,,
469,6/4/2014,8:00:00,75490,10.651,3.46,,,,,
470,6/4/2014,8:15:00,75490,10.651,3.46,,,,,
471,6/4/2014,8:30:00,75480,10.651,3.46,,,,,
472,6/4/2014,8:45:00,75490,10.651,3.46,,,,,
473,6/4/2014,9:00:00,75500,10.651,3.46,,,,,
474,6/4/2014,9:15:00,75520,10.651,3.46,,,,,
475,6/4/2014,9:30:00,75510,10.651,3.46,,,,,
476,6/4/2014,9:45:00,75470,10.651,3.46,,,,,
477,6/4/2014,10:00:00,75480,10.651,3.46,,,,,
478,6/4/2014,10:15:00,75470,10.651,3.46,,,,,
479,6/4/2014,10:30:00,75470,10.651,3.46,,,,,
480,6/4/2014,10:45:00,75470,10.651,3.46,,,,,
481,6/4/2014,11:00:00,75470,10.651,3.46,,,,,
482,6/4/2014,11:15:00,75459,10.748,3.46,,,,,
483,6/4/2014,11:30:00,75449,10.748,3.46,,,,,
484,6/4/2014,11:45:00,75438,10.748,3.46,,,,,
485,6/4/2014,12:00:00,75448,10.846,3.46,,,,,
486,6/4/2014,12:15:00,75448,10.846,3.46,,,,,
487,6/4/2014,12:30:00,75438,10.846,3.46,,,,,
488,6/4/2014,12:45:00,75438,10.846,3.46,,,,,
489,6/4/2014,13:00:00,75437,10.944,3.46,,,,,
490,6/4/2014,13:15:00,75427,10.944,3.46,,,,,
491,6/4/2014,13:30:00,75397,10.944,3.46,,,,,
492,6/4/2014,13:45:00,75397,10.944,3.46,,,,,
493,6/4/2014,14:00:00,75396,11.041,3.46,,,,,
494,6/4/2014,14:15:00,75386,11.041,3.46,,,,,
495,6/4/2014,14:30:00,75355,11.041,3.46,,,,,
496,6/4/2014,14:45:00,75365,11.139,3.46,,,,,
497,6/4/2014,15:00:00,75345,11.139,3.46,,,,,
498,6/4/2014,15:15:00,75334,11.139,3.46,,,,,
499,6/4/2014,15:30:00,75304,11.139,3.46,,,,,
500,6/4/2014,15:45:00,75263,11.139,3.46,,,,,
501,6/4/2014,16:00:00,75293,11.236,3.46,,,,,
502,6/4/2014,16:15:00,75263,11.236,3.46,,,,,
503,6/4/2014,16:30:00,75283,11.236,3.46,,,,,
504,6/4/2014,16:45:00,75263,11.236,3.46,,,,,
505,6/4/2014,17:00:00,75253,11.236,3.46,,,,,
506,6/4/2014,17:15:00,75263,11.236,3.46,,,,,
507,6/4/2014,17:30:00,75262,11.334,3.46,,,,,
508,6/4/2014,17:45:00,75252,11.334,3.46,,,,,
509,6/4/2014,18:00:00,75272,11.334,3.46,,,,,
510,6/4/2014,18:15:00,75272,11.334,3.46,,,,,
511,6/4/2014,18:30:00,75262,11.334,3.46,,,,,
512,6/4/2014,18:45:00,75302,11.431,3.46,,,,,
513,6/4/2014,19:00:00,75282,11.431,3.46,,,,,
514,6/4/2014,19:15:00,75302,11.431,3.46,,,,,
515,6/4/2014,19:30:00,75302,11.431,3.46,,,,,
516,6/4/2014,19:45:00,75312,11.431,3.46,,,,,
517,6/4/2014,20:00:00,75312,11.431,3.46,,,,,
518,6/4/2014,20:15:00,75332,11.431,3.46,,,,,
519,6/4/2014,20:30:00,75343,11.431,3.46,,,,,
520,6/4/2014,20:45:00,75343,11.431,3.46,,,,,
521,6/4/2014,21:00:00,75332,11.431,3.46,,,,,
522,6/4/2014,21:15:00,75353,11.431,3.46,,,,,
523,6/4/2014,21:30:00,75343,11.431,3.46,,,,,
524,6/4/2014,21:45:00,75373,11.431,3.46,,,,,
525,6/4/2014,22:00:00,75414,11.431,3.46,,,,,
526,6/4/2014,22:15:00,75403,11.431,3.46,,,,,
527,6/4/2014,22:30:00,75414,11.431,3.46,,,,,
528,6/4/2014,22:45:00,75403,11.431,3.46,,,,,
529,6/4/2014,23:00:00,75403,11.431,3.46,,,,,
530,6/4/2014,23:15:00,75403,11.431,3.46,,,,,
531,6/4/2014,23:30:00,75403,11.431,3.46,,,,,
532,6/4/2014,23:45:00,75434,11.431,3.46,,,,,
533,6/5/2014,0:00:00,75444,11.431,3.46,,,,,
534,6/5/2014,0:15:00,75434,11.431,3.46,,,,,
535,6/5/2014,0:30:00,75434,11.334,3.46,,,,,
536,6/5/2014,0:45:00,75414,11.334,3.46,,,,,
537,6/5/2014,1:00:00,75404,11.334,3.46,,,,,
538,6/5/2014,1:15:00,75414,11.334,3.46,,,,,
539,6/5/2014,1:30:00,75404,11.334,3.46,,,,,
540,6/5/2014,1:45:00,75384,11.236,3.46,,,,,
541,6/5/2014,2:00:00,75384,11.236,3.46,,,,,
542,6/5/2014,2:15:00,75384,11.236,3.46,,,,,
543,6/5/2014,2:30:00,75374,11.236,3.46,,,,,
544,6/5/2014,2:45:00,75375,11.139,3.46,,,,,
545,6/5/2014,3:00:00,75365,11.139,3.46,,,,,
546,6/5/2014,3:15:00,75365,11.139,3.46,,,,,
547,6/5/2014,3:30:00,75366,11.041,3.46,,,,,
548,6/5/2014,3:45:00,75386,11.041,3.46,,,,,
549,6/5/2014,4:00:00,75386,11.041,3.46,,,,,
550,6/5/2014,4:15:00,75386,10.944,3.46,,,,,
551,6/5/2014,4:30:00,75386,10.944,3.46,,,,,
552,6/5/2014,4:45:00,75386,10.944,3.46,,,,,
553,6/5/2014,5:00:00,75407,10.944,3.46,,,,,
554,6/5/2014,5:15:00,75428,10.846,3.46,,,,,
555,6/5/2014,5:30:00,75428,10.846,3.46,,,,,
556,6/5/2014,5:45:00,75448,10.846,3.46,,,,,
557,6/5/2014,6:00:00,75438,10.846,3.46,,,,,
558,6/5/2014,6:15:00,75438,10.748,3.46,,,,,
559,6/5/2014,6:30:00,75428,10.748,3.46,,,,,
560,6/5/2014,6:45:00,75418,10.748,3.46,,,,,
561,6/5/2014,7:00:00,75428,10.748,3.46,,,,,
562,6/5/2014,7:15:00,75429,10.651,3.46,,,,,
563,6/5/2014,7:30:00,75409,10.651,3.46,,,,,
564,6/5/2014,7:45:00,75399,10.651,3.46,,,,,
565,6/5/2014,8:00:00,75409,10.651,3.46,,,,,
566,6/5/2014,8:15:00,75388,10.651,3.46,,,,,
567,6/5/2014,8:30:00,75399,10.651,3.46,,,,,
568,6/5/2014,8:45:00,75388,10.651,3.46,,,,,
569,6/5/2014,9:00:00,75399,10.651,3.46,,,,,
570,6/5/2014,9:15:00,75409,10.651,3.46,,,,,
571,6/5/2014,9:30:00,75399,10.651,3.46,,,,,
572,6/5/2014,9:45:00,75388,10.651,3.46,,,,,
573,6/5/2014,10:00:00,75399,10.651,3.46,,,,,
574,6/5/2014,10:15:00,75388,10.651,3.46,,,,,
575,6/5/2014,10:30:00,75378,10.651,3.46,,,,,
576,6/5/2014,10:45:00,75358,10.651,3.46,,,,,
577,6/5/2014,11:00:00,75348,10.651,3.46,,,,,
578,6/5/2014,11:15:00,75368,10.748,3.46,,,,,
579,6/5/2014,11:30:00,75357,10.748,3.46,,,,,
580,6/5/2014,11:45:00,75347,10.748,3.46,,,,,
581,6/5/2014,12:00:00,75357,10.748,3.46,,,,,
582,6/5/2014,12:15:00,75367,10.846,3.46,,,,,
583,6/5/2014,12:30:00,75367,10.846,3.46,,,,,
584,6/5/2014,12:45:00,75357,10.846,3.46,,,,,
585,6/5/2014,13:00:00,75366,10.944,3.46,,,,,
586,6/5/2014,13:15:00,75346,10.944,3.46,,,,,
587,6/5/2014,13:30:00,75366,10.944,3.46,,,,,
588,6/5/2014,13:45:00,75346,10.944,3.46,,,,,
589,6/5/2014,14:00:00,75345,11.041,3.46,,,,,
590,6/5/2014,14:15:00,75325,11.041,3.46,,,,,
591,6/5/2014,14:30:00,75325,11.041,3.46,,,,,
592,6/5/2014,14:45:00,75314,11.139,3.46,,,,,
593,6/5/2014,15:00:00,75314,11.139,3.46,,,,,
594,6/5/2014,15:15:00,75304,11.139,3.46,,,,,
595,6/5/2014,15:30:00,75294,11.139,3.46,,,,,
596,6/5/2014,15:45:00,75263,11.139,3.46,,,,,
597,6/5/2014,16:00:00,75243,11.236,3.46,,,,,
598,6/5/2014,16:15:00,75222,11.236,3.46,,,,,
599,6/5/2014,16:30:00,75222,11.236,3.46,,,,,
600,6/5/2014,16:45:00,75202,11.236,3.46,,,,,
601,6/5/2014,17:00:00,75192,11.236,3.46,,,,,
602,6/5/2014,17:15:00,75192,11.236,3.46,,,,,
603,6/5/2014,17:30:00,75191,11.334,3.46,,,,,
604,6/5/2014,17:45:00,75171,11.334,3.46,,,,,
605,6/5/2014,18:00:00,75171,11.334,3.46,,,,,
606,6/5/2014,18:15:00,75201,11.334,3.46,,,,,
607,6/5/2014,18:30:00,75191,11.334,3.46,,,,,
608,6/5/2014,18:45:00,75211,11.431,3.46,,,,,
609,6/5/2014,19:00:00,75211,11.431,3.46,,,,,
610,6/5/2014,19:15:00,75211,11.431,3.46,,,,,
611,6/5/2014,19:30:00,75231,11.431,3.46,,,,,
612,6/5/2014,19:45:00,75231,11.431,3.46,,,,,
613,6/5/2014,20:00:00,75251,11.431,3.46,,,,,
614,6/5/2014,20:15:00,75282,11.431,3.46,,,,,
615,6/5/2014,20:30:00,75282,11.431,3.46,,,,,
616,6/5/2014,20:45:00,75292,11.431,3.46,,,,,
617,6/5/2014,21:00:00,75312,11.431,3.46,,,,,
618,6/5/2014,21:15:00,75322,11.528,3.46,,,,,
619,6/5/2014,21:30:00,75352,11.528,3.46,,,,,
620,6/5/2014,21:45:00,75343,11.431,3.46,,,,,
621,6/5/2014,22:00:00,75362,11.528,3.46,,,,,
622,6/5/2014,22:15:00,75382,11.528,3.46,,,,,
623,6/5/2014,22:30:00,75393,11.528,3.46,,,,,
624,6/5/2014,22:45:00,75372,11.528,3.46,,,,,
625,6/5/2014,23:00:00,75403,11.528,3.46,,,,,
626,6/5/2014,23:15:00,75414,11.431,3.46,,,,,
627,6/5/2014,23:30:00,75383,11.431,3.46,,,,,
628,6/5/2014,23:45:00,75393,11.431,3.46,,,,,
629,6/6/2014,0:00:00,75373,11.431,3.46,,,,,
630,6/6/2014,0:15:00,75383,11.431,3.46,,,,,
631,6/6/2014,0:30:00,75383,11.431,3.46,,,,,
632,6/6/2014,0:45:00,75373,11.431,3.46,,,,,
633,6/6/2014,1:00:00,75363,11.431,3.46,,,,,
634,6/6/2014,1:15:00,75363,11.431,3.46,,,,,
635,6/6/2014,1:30:00,75353,11.334,3.46,,,,,
636,6/6/2014,1:45:00,75343,11.334,3.46,,,,,
637,6/6/2014,2:00:00,75343,11.334,3.46,,,,,
638,6/6/2014,2:15:00,75333,11.334,3.46,,,,,
639,6/6/2014,2:30:00,75323,11.334,3.46,,,,,
640,6/6/2014,2:45:00,75303,11.236,3.46,,,,,
641,6/6/2014,3:00:00,75313,11.236,3.46,,,,,
642,6/6/2014,3:15:00,75313,11.236,3.46,,,,,
643,6/6/2014,3:30:00,75313,11.236,3.46,,,,,
644,6/6/2014,3:45:00,75313,11.236,3.46,,,,,
645,6/6/2014,4:00:00,75324,11.139,3.46,,,,,
646,6/6/2014,4:15:00,75324,11.139,3.46,,,,,
647,6/6/2014,4:30:00,75324,11.139,3.46,,,,,
648,6/6/2014,4:45:00,75294,11.139,3.46,,,,,
649,6/6/2014,5:00:00,75305,11.041,3.46,,,,,
650,6/6/2014,5:15:00,75305,11.041,3.46,,,,,
651,6/6/2014,5:30:00,75295,11.041,3.46,,,,,
652,6/6/2014,5:45:00,75295,11.041,3.46,,,,,
653,6/6/2014,6:00:00,75316,10.944,3.46,,,,,
654,6/6/2014,6:15:00,75295,10.944,3.46,,,,,
655,6/6/2014,6:30:00,75316,10.944,3.46,,,,,
656,6/6/2014,6:45:00,75305,10.944,3.46,,,,,
657,6/6/2014,7:00:00,75295,10.944,3.46,,,,,
658,6/6/2014,7:15:00,75296,10.846,3.46,,,,,
659,6/6/2014,7:30:00,75326,10.846,3.46,,,,,
660,6/6/2014,7:45:00,75326,10.846,3.46,,,,,
661,6/6/2014,8:00:00,75347,10.846,3.46,,,,,
662,6/6/2014,8:15:00,75367,10.846,3.46,,,,,
663,6/6/2014,8:30:00,75347,10.846,3.46,,,,,
664,6/6/2014,8:45:00,75357,10.846,3.46,,,,,
665,6/6/2014,9:00:00,75367,10.846,3.46,,,,,
666,6/6/2014,9:15:00,75367,10.846,3.46,,,,,
667,6/6/2014,9:30:00,75347,10.846,3.46,,,,,
668,6/6/2014,9:45:00,75326,10.846,3.46,,,,,
669,6/6/2014,10:00:00,75336,10.846,3.46,,,,,
670,6/6/2014,10:15:00,75336,10.846,3.46,,,,,
671,6/6/2014,10:30:00,75326,10.944,3.46,,,,,
672,6/6/2014,10:45:00,75336,10.944,3.46,,,,,
673,6/6/2014,11:00:00,75316,10.944,3.46,,,,,
674,6/6/2014,11:15:00,75336,10.944,3.46,,,,,
675,6/6/2014,11:30:00,75316,10.944,3.46,,,,,
676,6/6/2014,11:45:00,75316,10.944,3.46,,,,,
677,6/6/2014,12:00:00,75305,11.041,3.46,,,,,
678,6/6/2014,12:15:00,75335,11.041,3.46,,,,,
679,6/6/2014,12:30:00,75315,11.041,3.46,,,,,
680,6/6/2014,12:45:00,75315,11.041,3.46,,,,,
681,6/6/2014,13:00:00,75314,11.139,3.46,,,,,
682,6/6/2014,13:15:00,75284,11.139,3.46,,,,,
683,6/6/2014,13:30:00,75274,11.139,3.46,,,,,
684,6/6/2014,13:45:00,75263,11.236,3.46,,,,,
685,6/6/2014,14:00:00,75253,11.236,3.46,,,,,
686,6/6/2014,14:15:00,75222,11.236,3.46,,,,,
687,6/6/2014,14:30:00,75211,11.334,3.46,,,,,
688,6/6/2014,14:45:00,75181,11.334,3.46,,,,,
689,6/6/2014,15:00:00,75171,11.334,3.46,,,,,
690,6/6/2014,15:15:00,75181,11.334,3.46,,,,,
691,6/6/2014,15:30:00,75171,11.334,3.46,,,,,
692,6/6/2014,15:45:00,75150,11.431,3.46,,,,,
693,6/6/2014,16:00:00,75130,11.431,3.46,,,,,
694,6/6/2014,16:15:00,75120,11.431,3.46,,,,,
695,6/6/2014,16:30:00,75130,11.431,3.46,,,,,
696,6/6/2014,16:45:00,75089,11.431,3.46,,,,,
697,6/6/2014,17:00:00,75109,11.431,3.46,,,,,
698,6/6/2014,17:15:00,75078,11.528,3.46,,,,,
699,6/6/2014,17:30:00,75088,11.528,3.46,,,,,
700,6/6/2014,17:45:00,75099,11.528,3.46,,,,,
701,6/6/2014,18:00:00,75099,11.528,3.46,,,,,
702,6/6/2014,18:15:00,75088,11.528,3.46,,,,,
703,6/6/2014,18:30:00,75088,11.528,3.46,,,,,
704,6/6/2014,18:45:00,75108,11.625,3.46,,,,,
705,6/6/2014,19:00:00,75108,11.625,3.46,,,,,
706,6/6/2014,19:15:00,75128,11.625,3.46,,,,,
707,6/6/2014,19:30:00,75118,11.625,3.46,,,,,
708,6/6/2014,19:45:00,75138,11.625,3.46,,,,,
709,6/6/2014,20:00:00,75159,11.625,3.46,,,,,
710,6/6/2014,20:15:00,75128,11.625,3.46,,,,,
711,6/6/2014,20:30:00,75149,11.625,3.46,,,,,
712,6/6/2014,20:45:00,75149,11.625,3.46,,,,,
713,6/6/2014,21:00:00,75149,11.625,3.46,,,,,
714,6/6/2014,21:15:00,75189,11.625,3.46,,,,,
715,6/6/2014,21:30:00,75199,11.625,3.46,,,,,
716,6/6/2014,21:45:00,75209,11.625,3.46,,,,,
717,6/6/2014,22:00:00,75240,11.625,3.46,,,,,
718,6/6/2014,22:15:00,75260,11.625,3.46,,,,,
719,6/6/2014,22:30:00,75260,11.625,3.46,,,,,
720,6/6/2014,22:45:00,75220,11.625,3.46,,,,,
721,6/6/2014,23:00:00,75251,11.528,3.46,,,,,
722,6/6/2014,23:15:00,75241,11.528,3.46,,,,,
723,6/6/2014,23:30:00,75230,11.528,3.46,,,,,
724,6/6/2014,23:45:00,75230,11.528,3.46,,,,,
725,6/7/2014,0:00:00,75231,11.431,3.46,,,,,
726,6/7/2014,0:15:00,75241,11.431,3.46,,,,,
727,6/7/2014,0:30:00,75251,11.431,3.46,,,,,
728,6/7/2014,0:45:00,75251,11.431,3.46,,,,,
729,6/7/2014,1:00:00,75282,11.431,3.46,,,,,
730,6/7/2014,1:15:00,75272,11.334,3.46,,,,,
731,6/7/2014,1:30:00,75262,11.334,3.46,,,,,
732,6/7/2014,1:45:00,75262,11.334,3.46,,,,,
733,6/7/2014,2:00:00,75272,11.334,3.46,,,,,
734,6/7/2014,2:15:00,75273,11.236,3.46,,,,,
735,6/7/2014,2:30:00,75273,11.236,3.46,,,,,
736,6/7/2014,2:45:00,75283,11.236,3.46,,,,,
737,6/7/2014,3:00:00,75273,11.236,3.46,,,,,
738,6/7/2014,3:15:00,75274,11.139,3.46,,,,,
739,6/7/2014,3:30:00,75253,11.139,3.46,,,,,
740,6/7/2014,3:45:00,75274,11.139,3.46,,,,,
741,6/7/2014,4:00:00,75274,11.139,3.46,,,,,
742,6/7/2014,4:15:00,75264,11.041,3.46,,,,,
743,6/7/2014,4:30:00,75284,11.041,3.46,,,,,
744,6/7/2014,4:45:00,75264,11.041,3.46,,,,,
745,6/7/2014,5:00:00,75274,11.041,3.46,,,,,
746,6/7/2014,5:15:00,75305,10.944,3.46,,,,,
747,6/7/2014,5:30:00,75316,10.944,3.46,,,,,
748,6/7/2014,5:45:00,75336,10.944,3.46,,,,,
749,6/7/2014,6:00:00,75346,10.944,3.46,,,,,
750,6/7/2014,6:15:00,75356,10.944,3.46,,,,,
751,6/7/2014,6:30:00,75367,10.846,3.46,,,,,
752,6/7/2014,6:45:00,75387,10.846,3.46,,,,,
753,6/7/2014,7:00:00,75377,10.846,3.46,,,,,
754,6/7/2014,7:15:00,75397,10.846,3.46,,,,,
755,6/7/2014,7:30:00,75387,10.846,3.46,,,,,
756,6/7/2014,7:45:00,75397,10.846,3.46,,,,,
757,6/7/2014,8:00:00,75398,10.748,3.46,,,,,
758,6/7/2014,8:15:00,75398,10.748,3.46,,,,,
759,6/7/2014,8:30:00,75398,10.748,3.46,,,,,
760,6/7/2014,8:45:00,75408,10.748,3.46,,,,,
761,6/7/2014,9:00:00,75407,10.846,3.46,,,,,
762,6/7/2014,9:15:00,75418,10.846,3.46,,,,,
763,6/7/2014,9:30:00,75418,10.846,3.46,,,,,
764,6/7/2014,9:45:00,75407,10.846,3.46,,,,,
765,6/7/2014,10:00:00,75397,10.846,3.46,,,,,
766,6/7/2014,10:15:00,75387,10.846,3.46,,,,,
767,6/7/2014,10:30:00,75387,10.846,3.46,,,,,
768,6/7/2014,10:45:00,75418,10.846,3.46,,,,,
769,6/7/2014,11:00:00,75418,10.846,3.46,,,,,
770,6/7/2014,11:15:00,75407,10.846,3.46,,,,,
771,6/7/2014,11:30:00,75417,10.944,3.46,,,,,
772,6/7/2014,11:45:00,75407,10.944,3.46,,,,,
773,6/7/2014,12:00:00,75397,10.944,3.46,,,,,
774,6/7/2014,12:15:00,75397,10.944,3.46,,,,,
775,6/7/2014,12:30:00,75366,10.944,3.46,,,,,
776,6/7/2014,12:45:00,75376,11.041,3.46,,,,,
777,6/7/2014,13:00:00,75376,11.041,3.46,,,,,
778,6/7/2014,13:15:00,75366,11.041,3.46,,,,,
779,6/7/2014,13:30:00,75355,11.041,3.46,,,,,
780,6/7/2014,13:45:00,75345,11.139,3.46,,,,,
781,6/7/2014,14:00:00,75345,11.139,3.46,,,,,
782,6/7/2014,14:15:00,75324,11.139,3.46,,,,,
783,6/7/2014,14:30:00,75314,11.139,3.46,,,,,
784,6/7/2014,14:45:00,75324,11.236,3.46,,,,,
785,6/7/2014,15:00:00,75334,11.236,3.46,,,,,
786,6/7/2014,15:15:00,75324,11.236,3.46,,,,,
787,6/7/2014,15:30:00,75303,11.236,3.46,,,,,
788,6/7/2014,15:45:00,75293,11.236,3.46,,,,,
789,6/7/2014,16:00:00,75303,11.334,3.46,,,,,
790,6/7/2014,16:15:00,75282,11.334,3.46,,,,,
791,6/7/2014,16:30:00,75272,11.334,3.46,,,,,
792,6/7/2014,16:45:00,75272,11.334,3.46,,,,,
793,6/7/2014,17:00:00,75272,11.334,3.46,,,,,
794,6/7/2014,17:15:00,75312,11.431,3.46,,,,,
795,6/7/2014,17:30:00,75322,11.431,3.46,,,,,
796,6/7/2014,17:45:00,75302,11.431,3.46,,,,,
797,6/7/2014,18:00:00,75261,11.431,3.46,,,,,
798,6/7/2014,18:15:00,75302,11.431,3.46,,,,,
799,6/7/2014,18:30:00,75180,11.431,3.46,,,,,
800,6/7/2014,18:45:00,75363,11.431,3.46,,,,,
801,6/7/2014,19:00:00,75261,11.431,3.46,,,,,
802,6/7/2014,19:15:00,75292,11.431,3.46,,,,,
803,6/7/2014,19:30:00,75211,11.431,3.46,,,,,
804,6/7/2014,19:45:00,75241,11.431,3.46,,,,,
805,6/7/2014,20:00:00,75261,11.431,3.46,,,,,
806,6/7/2014,20:15:00,75271,11.528,3.46,,,,,
807,6/7/2014,20:30:00,75272,11.431,3.46,,,,,
808,6/7/2014,20:45:00,75302,11.431,3.46,,,,,
809,6/7/2014,21:00:00,75322,11.431,3.46,,,,,
810,6/7/2014,21:15:00,75373,11.431,3.46,,,,,
811,6/7/2014,21:30:00,75373,11.431,3.46,,,,,
812,6/7/2014,21:45:00,75302,11.431,3.46,,,,,
813,6/7/2014,22:00:00,75343,11.431,3.46,,,,,
814,6/7/2014,22:15:00,75353,11.431,3.46,,,,,
815,6/7/2014,22:30:00,75424,11.431,3.46,,,,,
816,6/7/2014,22:45:00,75393,11.431,3.46,,,,,
817,6/7/2014,23:00:00,75393,11.431,3.46,,,,,
818,6/7/2014,23:15:00,75393,11.431,3.46,,,,,
819,6/7/2014,23:30:00,75373,11.431,3.46,,,,,
820,6/7/2014,23:45:00,75393,11.431,3.46,,,,,
821,6/8/2014,0:00:00,75393,11.431,3.46,,,,,
822,6/8/2014,0:15:00,75404,11.334,3.46,,,,,
823,6/8/2014,0:30:00,75384,11.334,3.46,,,,,
824,6/8/2014,0:45:00,75384,11.334,3.46,,,,,
825,6/8/2014,1:00:00,75394,11.334,3.46,,,,,
826,6/8/2014,1:15:00,75374,11.334,3.46,,,,,
827,6/8/2014,1:30:00,75384,11.334,3.46,,,,,
828,6/8/2014,1:45:00,75384,11.236,3.46,,,,,
829,6/8/2014,2:00:00,75405,11.236,3.46,,,,,
830,6/8/2014,2:15:00,75395,11.236,3.46,,,,,
831,6/8/2014,2:30:00,75395,11.236,3.46,,,,,
832,6/8/2014,2:45:00,75384,11.236,3.46,,,,,
833,6/8/2014,3:00:00,75405,11.139,3.46,,,,,
834,6/8/2014,3:15:00,75385,11.139,3.46,,,,,
835,6/8/2014,3:30:00,75365,11.139,3.46,,,,,
836,6/8/2014,3:45:00,75385,11.139,3.46,,,,,
837,6/8/2014,4:00:00,75386,11.041,3.46,,,,,
838,6/8/2014,4:15:00,75355,11.041,3.46,,,,,
839,6/8/2014,4:30:00,75355,11.041,3.46,,,,,
840,6/8/2014,4:45:00,75366,11.041,3.46,,,,,
841,6/8/2014,5:00:00,75355,11.041,3.46,,,,,
842,6/8/2014,5:15:00,75376,10.944,3.46,,,,,
843,6/8/2014,5:30:00,75366,10.944,3.46,,,,,
844,6/8/2014,5:45:00,75376,10.944,3.46,,,,,
845,6/8/2014,6:00:00,75376,10.944,3.46,,,,,
846,6/8/2014,6:15:00,75386,10.944,3.46,,,,,
847,6/8/2014,6:30:00,75377,10.846,3.46,,,,,
848,6/8/2014,6:45:00,75387,10.846,3.46,,,,,
849,6/8/2014,7:00:00,75407,10.846,3.46,,,,,
850,6/8/2014,7:15:00,75387,10.846,3.46,,,,,
851,6/8/2014,7:30:00,75407,10.846,3.46,,,,,
852,6/8/2014,7:45:00,75397,10.846,3.46,,,,,
853,6/8/2014,8:00:00,75397,10.846,3.46,,,,,
854,6/8/2014,8:15:00,75407,10.846,3.46,,,,,
855,6/8/2014,8:30:00,75418,10.846,3.46,,,,,
856,6/8/2014,8:45:00,75407,10.846,3.46,,,,,
857,6/8/2014,9:00:00,75407,10.846,3.46,,,,,
858,6/8/2014,9:15:00,75377,10.846,3.46,,,,,
859,6/8/2014,9:30:00,75387,10.846,3.46,,,,,
860,6/8/2014,9:45:00,75387,10.846,3.46,,,,,
861,6/8/2014,10:00:00,75377,10.846,3.46,,,,,
862,6/8/2014,10:15:00,75347,10.846,3.46,,,,,
863,6/8/2014,10:30:00,75347,10.846,3.46,,,,,
864,6/8/2014,10:45:00,75336,10.846,3.46,,,,,
865,6/8/2014,11:00:00,75336,10.846,3.46,,,,,
866,6/8/2014,11:15:00,75326,10.944,3.46,,,,,
867,6/8/2014,11:30:00,75316,10.944,3.46,,,,,
868,6/8/2014,11:45:00,75316,10.944,3.46,,,,,
869,6/8/2014,12:00:00,75305,10.944,3.46,,,,,
870,6/8/2014,12:15:00,75316,10.944,3.46,,,,,
871,6/8/2014,12:30:00,75295,11.041,3.46,,,,,
872,6/8/2014,12:45:00,75284,11.041,3.46,,,,,
873,6/8/2014,13:00:00,75254,11.041,3.46,,,,,
874,6/8/2014,13:15:00,75233,11.139,3.46,,,,,
875,6/8/2014,13:30:00,75223,11.139,3.46,,,,,
876,6/8/2014,13:45:00,75213,11.139,3.46,,,,,
877,6/8/2014,14:00:00,75182,11.139,3.46,,,,,
878,6/8/2014,14:15:00,75131,11.236,3.46,,,,,
879,6/8/2014,14:30:00,75111,11.236,3.46,,,,,
880,6/8/2014,14:45:00,75070,11.236,3.46,,,,,
881,6/8/2014,15:00:00,75111,11.236,3.46,,,,,
882,6/8/2014,15:15:00,75141,11.236,3.46,,,,,
883,6/8/2014,15:30:00,75161,11.236,3.46,,,,,
884,6/8/2014,15:45:00,75120,11.334,3.46,,,,,
885,6/8/2014,16:00:00,75090,11.334,3.46,,,,,
886,6/8/2014,16:15:00,75090,11.334,3.46,,,,,
